timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:21:46.066, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:46.166, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:46.266, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.62, 0, 450
2026/09/09 15:21:46.367, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:46.467, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:46.567, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:46.667, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:46.767, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:46.868, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:46.968, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:47.068, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:47.168, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:47.268, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:47.369, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:47.469, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:47.569, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:47.669, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:47.769, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:47.869, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:47.970, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.070, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.170, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.270, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.370, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:48.471, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.571, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.671, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:48.771, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:48.871, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:48.972, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:49.072, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:49.172, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:49.272, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:49.372, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:49.472, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
